"Step","NICE - time","NICE - time__MIN","NICE - time__MAX","VAE - time","VAE - time__MIN","VAE - time__MAX","WGAN-GP - time","WGAN-GP - time__MIN","WGAN-GP - time__MAX","FCPFLOW - time","FCPFLOW - time__MIN","FCPFLOW - time__MAX"
"197894","","","","4639.680702924728","4639.680702924728","4639.680702924728","","","","","",""
"197896","12614.336427927017","12614.336427927017","12614.336427927017","","","","","","","","",""
"197900","","","","","","","","","","18204.148353099823","18204.148353099823","18204.148353099823"
"197923","","","","","","","9814.62986087799","9814.62986087799","9814.62986087799","","",""
"197932","","","","4640.573340177536","4640.573340177536","4640.573340177536","9815.072300195694","9815.072300195694","9815.072300195694","","",""
"197939","12617.524399757385","12617.524399757385","12617.524399757385","","","","","","","","",""
"197949","","","","4640.962805509567","4640.962805509567","4640.962805509567","","","","","",""
"197952","12618.27854847908","12618.27854847908","12618.27854847908","","","","","","","","",""
"197953","12618.332265377045","12618.332265377045","12618.332265377045","","","","","","","","",""
"197957","12618.548006296158","12618.548006296158","12618.548006296158","","","","","","","","",""
"197958","12618.601500749588","12618.601500749588","12618.601500749588","","","","","","","","",""
"197969","","","","","","","","","","18210.488620996475","18210.488620996475","18210.488620996475"
"197974","","","","","","","9817.126850605011","9817.126850605011","9817.126850605011","","",""
"197978","12619.677889585495","12619.677889585495","12619.677889585495","","","","","","","","",""
"197983","","","","4641.746409416199","4641.746409416199","4641.746409416199","","","","","",""
"197985","12620.050716876984","12620.050716876984","12620.050716876984","","","","","","","","",""
"197994","12620.554879188538","12620.554879188538","12620.554879188538","","","","","","","","",""
"198004","12621.910157203674","12621.910157203674","12621.910157203674","","","","","","","","",""
"198010","","","","","","","9818.891050100327","9818.891050100327","9818.891050100327","","",""
"198015","12622.52350974083","12622.52350974083","12622.52350974083","","","","","","","","",""
"198018","","","","","","","","","","18215.157158136368","18215.157158136368","18215.157158136368"
"198022","12622.902804374695","12622.902804374695","12622.902804374695","","","","","","","","",""
"198033","12623.511411428452","12623.511411428452","12623.511411428452","","","","","","","","",""
"198036","","","","4642.970765113831","4642.970765113831","4642.970765113831","","","","","",""
"198041","","","","","","","9820.400263786316","9820.400263786316","9820.400263786316","","",""
"198046","12624.221586227417","12624.221586227417","12624.221586227417","","","","","","","","",""
"198047","","","","","","","9820.69817852974","9820.69817852974","9820.69817852974","","",""
"198048","","","","4643.248574733734","4643.248574733734","4643.248574733734","","","","","",""
"198050","","","","","","","","","","18218.066343069077","18218.066343069077","18218.066343069077"
"198052","","","","","","","","","","18218.24427962303","18218.24427962303","18218.24427962303"
"198063","12625.16933631897","12625.16933631897","12625.16933631897","","","","","","","18219.227940797806","18219.227940797806","18219.227940797806"
"198066","","","","4643.663161993027","4643.663161993027","4643.663161993027","","","","","",""
"198072","","","","4643.800671577454","4643.800671577454","4643.800671577454","","","","","",""
"198100","","","","","","","","","","18222.52122569084","18222.52122569084","18222.52122569084"
"198105","","","","4644.565121412277","4644.565121412277","4644.565121412277","","","","18222.956290245056","18222.956290245056","18222.956290245056"
"198110","12628.541637182236","12628.541637182236","12628.541637182236","","","","","","","","",""
"198123","12629.254268407822","12629.254268407822","12629.254268407822","","","","","","","","",""
"198124","","","","","","","9824.453198671341","9824.453198671341","9824.453198671341","","",""
"198126","","","","","","","9824.550493955612","9824.550493955612","9824.550493955612","","",""
"198131","","","","","","","","","","18225.2224047184","18225.2224047184","18225.2224047184"
"198132","","","","","","","","","","18225.30940413475","18225.30940413475","18225.30940413475"
"198166","","","","4645.9697341918945","4645.9697341918945","4645.9697341918945","","","","","",""
"198178","12632.220517158508","12632.220517158508","12632.220517158508","","","","","","","","",""
"198186","","","","4646.432109117508","4646.432109117508","4646.432109117508","","","","","",""
"198193","","","","","","","","","","18230.812068462372","18230.812068462372","18230.812068462372"
"198210","","","","","","","9828.615520715714","9828.615520715714","9828.615520715714","","",""
"198232","","","","","","","","","","18234.360170841217","18234.360170841217","18234.360170841217"
"198244","","","","","","","","","","18235.55004644394","18235.55004644394","18235.55004644394"
"198245","","","","4647.784103631973","4647.784103631973","4647.784103631973","","","","","",""
"198246","","","","","","","","","","18235.73514008522","18235.73514008522","18235.73514008522"
"198260","","","","4648.1343812942505","4648.1343812942505","4648.1343812942505","","","","","",""
"198261","","","","","","","","","","18237.11879014969","18237.11879014969","18237.11879014969"
"198262","12637.591669797897","12637.591669797897","12637.591669797897","","","","","","","","",""
"198265","12637.766480922699","12637.766480922699","12637.766480922699","","","","","","","","",""
"198278","","","","","","","9831.874687671661","9831.874687671661","9831.874687671661","","",""
"198288","","","","","","","9832.354104757309","9832.354104757309","9832.354104757309","","",""
"198296","","","","","","","","","","18240.240767002106","18240.240767002106","18240.240767002106"
"198299","","","","4649.028672456741","4649.028672456741","4649.028672456741","","","","","",""
"198315","","","","","","","","","","18241.973301172256","18241.973301172256","18241.973301172256"
"198322","12641.701679706573","12641.701679706573","12641.701679706573","","","","","","","","",""
"198330","","","","","","","","","","18243.335422754288","18243.335422754288","18243.335422754288"
"198331","","","","","","","9834.421042919159","9834.421042919159","9834.421042919159","","",""
"198344","","","","4650.068359375","4650.068359375","4650.068359375","","","","","",""
"198347","","","","","","","9835.192150354385","9835.192150354385","9835.192150354385","","",""
"198362","12644.000786542892","12644.000786542892","12644.000786542892","","","","","","","","",""
"198363","12644.054601430893","12644.054601430893","12644.054601430893","","","","","","","","",""
"198365","","","","","","","","","","18246.541729211807","18246.541729211807","18246.541729211807"
"198372","","","","4650.800893068314","4650.800893068314","4650.800893068314","","","","","",""
"198373","12644.609270811081","12644.609270811081","12644.609270811081","","","","","","","","",""
"198383","12645.17272400856","12645.17272400856","12645.17272400856","","","","9836.928300857544","9836.928300857544","9836.928300857544","","",""
"198396","","","","","","","9837.555875062943","9837.555875062943","9837.555875062943","","",""
"198402","12647.004031896591","12647.004031896591","12647.004031896591","","","","","","","","",""
"198410","","","","4651.674885511398","4651.674885511398","4651.674885511398","","","","","",""
"198413","12647.594521045685","12647.594521045685","12647.594521045685","","","","","","","","",""
"198425","","","","","","","9838.944893836975","9838.944893836975","9838.944893836975","","",""
"198428","","","","4652.0926558971405","4652.0926558971405","4652.0926558971405","","","","","",""
"198435","12648.75819158554","12648.75819158554","12648.75819158554","","","","","","","","",""
"198437","","","","","","","","","","18253.1105158329","18253.1105158329","18253.1105158329"
"198457","","","","4652.757788181305","4652.757788181305","4652.757788181305","","","","","",""
"198464","12650.307584524155","12650.307584524155","12650.307584524155","","","","","","","","",""
"198468","12650.520446300507","12650.520446300507","12650.520446300507","","","","","","","","",""
"198473","","","","","","","9841.24308180809","9841.24308180809","9841.24308180809","","",""
"198477","","","","","","","9841.43392086029","9841.43392086029","9841.43392086029","","",""
"198478","12651.061220407486","12651.061220407486","12651.061220407486","","","","","","","","",""
"198486","","","","","","","","","","18257.772846221924","18257.772846221924","18257.772846221924"
"198497","","","","4653.684276819229","4653.684276819229","4653.684276819229","","","","","",""
"198499","","","","4653.730479955673","4653.730479955673","4653.730479955673","","","","","",""
"198500","12652.234982728958","12652.234982728958","12652.234982728958","","","","","","","","",""
"198509","12653.501253604889","12653.501253604889","12653.501253604889","","","","","","","","",""
"198513","12653.712649822235","12653.712649822235","12653.712649822235","","","","","","","","",""
"198514","","","","","","","","","","18260.295793771744","18260.295793771744","18260.295793771744"
"198542","","","","","","","","","","18262.88061094284","18262.88061094284","18262.88061094284"
"198545","","","","4654.792796611786","4654.792796611786","4654.792796611786","","","","","",""
"198546","12655.513657093048","12655.513657093048","12655.513657093048","","","","","","","","",""
"198554","12655.940724134445","12655.940724134445","12655.940724134445","","","","","","","","",""
"198557","","","","4655.068654537201","4655.068654537201","4655.068654537201","","","","","",""
"198566","","","","4655.2761743068695","4655.2761743068695","4655.2761743068695","9845.691435575485","9845.691435575485","9845.691435575485","","",""
"198567","12656.635489940643","12656.635489940643","12656.635489940643","","","","","","","","",""
"198579","","","","4655.574040651321","4655.574040651321","4655.574040651321","","","","","",""
"198584","12657.54411315918","12657.54411315918","12657.54411315918","","","","","","","","",""
"198591","","","","","","","","","","18267.401730060577","18267.401730060577","18267.401730060577"
"198617","","","","","","","","","","18269.82553911209","18269.82553911209","18269.82553911209"
"198621","","","","","","","","","","18270.191421985626","18270.191421985626","18270.191421985626"
"198628","","","","4656.705593109131","4656.705593109131","4656.705593109131","","","","","",""
"198631","","","","","","","","","","18271.097750663757","18271.097750663757","18271.097750663757"
"198641","12661.38389825821","12661.38389825821","12661.38389825821","","","","","","","","",""
"198664","","","","","","","9850.444348096848","9850.444348096848","9850.444348096848","","",""
"198670","12662.923293828964","12662.923293828964","12662.923293828964","","","","","","","","",""
"198671","12662.976251602173","12662.976251602173","12662.976251602173","","","","","","","","",""
"198677","","","","","","","","","","18275.33277654648","18275.33277654648","18275.33277654648"
"198679","","","","4657.881131410599","4657.881131410599","4657.881131410599","","","","","",""
"198683","12663.626302957535","12663.626302957535","12663.626302957535","","","","","","","","",""
"198691","","","","","","","9851.762644529343","9851.762644529343","9851.762644529343","18276.611694574356","18276.611694574356","18276.611694574356"
"198701","","","","4658.390360116959","4658.390360116959","4658.390360116959","","","","","",""
"198713","","","","4658.665712594986","4658.665712594986","4658.665712594986","","","","","",""
"198736","12667.23364686966","12667.23364686966","12667.23364686966","","","","","","","","",""
"198737","12667.2868745327","12667.2868745327","12667.2868745327","","","","","","","","",""
"198741","","","","","","","","","","18281.221268177032","18281.221268177032","18281.221268177032"
"198746","","","","","","","9854.49352145195","9854.49352145195","9854.49352145195","","",""
"198749","","","","","","","9854.638903856277","9854.638903856277","9854.638903856277","","",""
"198750","12668.009384393692","12668.009384393692","12668.009384393692","","","","","","","","",""
"198768","","","","4659.934611320496","4659.934611320496","4659.934611320496","","","","","",""
"198774","","","","","","","","","","18284.16744542122","18284.16744542122","18284.16744542122"
"198784","","","","4660.305227994919","4660.305227994919","4660.305227994919","","","","","",""
"198790","","","","4660.443098783493","4660.443098783493","4660.443098783493","","","","","",""
"198793","12670.298290014267","12670.298290014267","12670.298290014267","","","","","","","","",""
"198794","","","","","","","9856.850788116455","9856.850788116455","9856.850788116455","","",""
"198799","","","","","","","9857.094203472137","9857.094203472137","9857.094203472137","","",""
"198815","","","","","","","","","","18287.818769693375","18287.818769693375","18287.818769693375"
"198819","","","","","","","","","","18288.177418470383","18288.177418470383","18288.177418470383"
"198821","","","","4661.154549598694","4661.154549598694","4661.154549598694","","","","","",""
"198830","","","","","","","","","","18289.14226269722","18289.14226269722","18289.14226269722"
"198832","12673.192082881927","12673.192082881927","12673.192082881927","","","","","","","","",""
"198833","12673.245832443237","12673.245832443237","12673.245832443237","","","","","","","","",""
"198840","12673.615639209747","12673.615639209747","12673.615639209747","","","","","","","","",""
"198846","12673.93198466301","12673.93198466301","12673.93198466301","","","","","","","","",""
"198854","12674.350933074951","12674.350933074951","12674.350933074951","","","","","","","","",""
"198856","12674.456375598907","12674.456375598907","12674.456375598907","","","","","","","","",""
"198859","","","","","","","","","","18291.7583630085","18291.7583630085","18291.7583630085"
"198866","","","","","","","9860.42999792099","9860.42999792099","9860.42999792099","","",""
"198871","","","","","","","9860.67098903656","9860.67098903656","9860.67098903656","","",""
"198886","","","","","","","","","","18294.23031115532","18294.23031115532","18294.23031115532"
"198898","","","","4662.925659656525","4662.925659656525","4662.925659656525","","","","","",""
"198899","","","","","","","9862.030185937881","9862.030185937881","9862.030185937881","","",""
"198905","","","","4663.086294412613","4663.086294412613","4663.086294412613","","","","","",""
"198910","","","","","","","9862.562714099884","9862.562714099884","9862.562714099884","","",""
"198920","","","","4663.430631875992","4663.430631875992","4663.430631875992","","","","","",""
"198930","","","","","","","","","","18298.22961974144","18298.22961974144","18298.22961974144"
"198938","12679.632271766663","12679.632271766663","12679.632271766663","","","","","","","","",""
"198969","","","","4664.566078662872","4664.566078662872","4664.566078662872","","","","","",""
"198977","","","","","","","9865.807985067368","9865.807985067368","9865.807985067368","","",""
"198984","12682.102476119995","12682.102476119995","12682.102476119995","","","","","","","","",""
"198985","","","","4664.933657646179","4664.933657646179","4664.933657646179","","","","","",""
"199004","","","","4665.371566295624","4665.371566295624","4665.371566295624","","","","","",""
"199009","","","","","","","","","","18305.48298764229","18305.48298764229","18305.48298764229"
"199012","","","","4665.555857658386","4665.555857658386","4665.555857658386","","","","","",""
"199015","12684.594297170639","12684.594297170639","12684.594297170639","","","","","","","","",""
"199016","12684.648540973663","12684.648540973663","12684.648540973663","","","","","","","","",""
"199026","","","","4665.879054307938","4665.879054307938","4665.879054307938","","","","","",""
"199029","","","","4665.947532176971","4665.947532176971","4665.947532176971","","","","","",""
"199030","","","","","","","9868.379116773605","9868.379116773605","9868.379116773605","","",""
"199031","","","","","","","9868.427851200104","9868.427851200104","9868.427851200104","","",""
"199035","","","","","","","","","","18307.889278888702","18307.889278888702","18307.889278888702"
"199037","","","","","","","","","","18308.076680898666","18308.076680898666","18308.076680898666"
"199041","","","","","","","","","","18308.441036701202","18308.441036701202","18308.441036701202"
"199046","","","","","","","9869.155592918396","9869.155592918396","9869.155592918396","","",""
"199048","","","","4666.39084482193","4666.39084482193","4666.39084482193","","","","","",""
"199049","","","","4666.4138107299805","4666.4138107299805","4666.4138107299805","","","","","",""
"199059","12686.955574512482","12686.955574512482","12686.955574512482","","","","","","","","",""
"199061","","","","","","","9869.87880563736","9869.87880563736","9869.87880563736","","",""
"199063","","","","4666.73485660553","4666.73485660553","4666.73485660553","","","","","",""
"199066","","","","","","","9870.122872829437","9870.122872829437","9870.122872829437","","",""
"199071","12687.593595027924","12687.593595027924","12687.593595027924","","","","","","","","",""
"199074","12687.751427650452","12687.751427650452","12687.751427650452","","","","","","","","",""
"199096","","","","","","","9871.583364248276","9871.583364248276","9871.583364248276","","",""
"199100","12689.16205072403","12689.16205072403","12689.16205072403","","","","","","","","",""
"199101","12689.960836648941","12689.960836648941","12689.960836648941","","","","","","","","",""
"199104","12690.138227462769","12690.138227462769","12690.138227462769","","","","","","","","",""
"199107","12690.297494649887","12690.297494649887","12690.297494649887","","","","","","","","",""
"199110","","","","","","","","","","18314.71508550644","18314.71508550644","18314.71508550644"
"199116","","","","4667.959338903427","4667.959338903427","4667.959338903427","","","","","",""
"199121","","","","","","","9872.79538989067","9872.79538989067","9872.79538989067","","",""
"199132","12691.635447025299","12691.635447025299","12691.635447025299","","","","","","","","",""
"199143","","","","","","","9873.86896944046","9873.86896944046","9873.86896944046","","",""
"199146","","","","4668.657153367996","4668.657153367996","4668.657153367996","","","","","",""
"199147","","","","","","","9874.061331033707","9874.061331033707","9874.061331033707","","",""
"199151","","","","","","","","","","18318.39733695984","18318.39733695984","18318.39733695984"
"199153","12692.750413656235","12692.750413656235","12692.750413656235","","","","","","","","",""
"199177","","","","","","","","","","18320.7794342041","18320.7794342041","18320.7794342041"
"199184","12694.413222312927","12694.413222312927","12694.413222312927","","","","","","","","",""
"199214","","","","","","","","","","18324.231098651886","18324.231098651886","18324.231098651886"
"199228","12697.541871786118","12697.541871786118","12697.541871786118","","","","","","","","",""
"199229","","","","4670.581738948822","4670.581738948822","4670.581738948822","","","","18325.632365226746","18325.632365226746","18325.632365226746"
"199237","","","","4670.765078306198","4670.765078306198","4670.765078306198","","","","","",""
"199242","12698.298113584518","12698.298113584518","12698.298113584518","","","","","","","18326.826601028442","18326.826601028442","18326.826601028442"
"199243","","","","","","","9878.790261030197","9878.790261030197","9878.790261030197","","",""
"199252","","","","","","","","","","18327.751706838608","18327.751706838608","18327.751706838608"
"199256","","","","","","","","","","18328.11666560173","18328.11666560173","18328.11666560173"
"199259","","","","","","","9879.552741289139","9879.552741289139","9879.552741289139","18328.39123940468","18328.39123940468","18328.39123940468"
"199279","","","","4671.729345560074","4671.729345560074","4671.729345560074","","","","","",""
"199292","","","","4672.034455537796","4672.034455537796","4672.034455537796","","","","","",""
"199307","","","","4672.379707574844","4672.379707574844","4672.379707574844","","","","","",""
"199346","12704.725284814835","12704.725284814835","12704.725284814835","","","","","","","","",""
"199349","12704.881718158722","12704.881718158722","12704.881718158722","","","","","","","","",""
"199367","","","","","","","9884.709608793259","9884.709608793259","9884.709608793259","","",""
"199370","12705.983804702759","12705.983804702759","12705.983804702759","","","","","","","","",""
"199379","","","","4674.043454647064","4674.043454647064","4674.043454647064","","","","","",""
"199385","","","","4674.181560277939","4674.181560277939","4674.181560277939","","","","","",""
"199406","","","","","","","","","","18341.775948524475","18341.775948524475","18341.775948524475"
"199415","","","","","","","","","","18342.56608557701","18342.56608557701","18342.56608557701"
"199425","12709.80257987976","12709.80257987976","12709.80257987976","","","","","","","","",""
"199438","","","","","","","","","","18344.70729994774","18344.70729994774","18344.70729994774"
"199449","","","","","","","","","","18345.677890062332","18345.677890062332","18345.677890062332"
"199451","","","","","","","","","","18345.855043411255","18345.855043411255","18345.855043411255"
"199473","","","","","","","","","","18347.81529569626","18347.81529569626","18347.81529569626"
"199478","","","","","","","","","","18348.252331733704","18348.252331733704","18348.252331733704"
"199481","","","","","","","","","","18348.513787269592","18348.513787269592","18348.513787269592"
"199484","","","","","","","9890.323295593262","9890.323295593262","9890.323295593262","","",""
"199487","","","","","","","9890.466245174408","9890.466245174408","9890.466245174408","","",""
"199507","12714.990256786346","12714.990256786346","12714.990256786346","","","","","","","","",""
"199509","","","","4677.040592432022","4677.040592432022","4677.040592432022","","","","","",""
"199515","12715.413551330566","12715.413551330566","12715.413551330566","","","","","","","","",""
"199524","","","","4677.384514093399","4677.384514093399","4677.384514093399","","","","","",""
"199535","12716.439082622528","12716.439082622528","12716.439082622528","","","","","","","","",""
"199539","","","","","","","9892.961107254028","9892.961107254028","9892.961107254028","","",""
"199541","","","","","","","9893.056465387344","9893.056465387344","9893.056465387344","","",""
"199555","","","","","","","","","","18355.05613565445","18355.05613565445","18355.05613565445"
"199564","","","","","","","","","","18355.83507323265","18355.83507323265","18355.83507323265"
"199565","","","","","","","9894.201686620712","9894.201686620712","9894.201686620712","","",""
"199600","","","","","","","9895.874820232391","9895.874820232391","9895.874820232391","","",""
"199601","12720.614435911179","12720.614435911179","12720.614435911179","","","","","","","","",""
"199611","","","","","","","9896.399539470673","9896.399539470673","9896.399539470673","","",""
"199624","12721.79018497467","12721.79018497467","12721.79018497467","","","","9897.021799564362","9897.021799564362","9897.021799564362","","",""
"199637","","","","4679.984516382217","4679.984516382217","4679.984516382217","","","","","",""
"199643","","","","","","","","","","18363.06655907631","18363.06655907631","18363.06655907631"
"199655","","","","4680.501669406891","4680.501669406891","4680.501669406891","","","","","",""
"199696","","","","","","","","","","18368.387095689774","18368.387095689774","18368.387095689774"
"199700","","","","","","","","","","18368.77291083336","18368.77291083336","18368.77291083336"
"199707","","","","4681.785075902939","4681.785075902939","4681.785075902939","","","","","",""
"199713","","","","4681.924479007721","4681.924479007721","4681.924479007721","","","","","",""
"199716","","","","","","","","","","18370.310806512833","18370.310806512833","18370.310806512833"
"199731","","","","","","","","","","18371.736803531647","18371.736803531647","18371.736803531647"
"199734","12728.103594303131","12728.103594303131","12728.103594303131","","","","","","","","",""
"199738","","","","","","","","","","18372.383190393448","18372.383190393448","18372.383190393448"
"199744","12728.641315698624","12728.641315698624","12728.641315698624","","","","","","","","",""
"199748","12728.858105659485","12728.858105659485","12728.858105659485","","","","","","","","",""
"199750","12728.96412730217","12728.96412730217","12728.96412730217","","","","9903.043943881989","9903.043943881989","9903.043943881989","","",""
"199769","12729.983961582184","12729.983961582184","12729.983961582184","","","","","","","","",""
"199781","12730.615817070007","12730.615817070007","12730.615817070007","","","","9904.52634716034","9904.52634716034","9904.52634716034","","",""
"199792","","","","","","","","","","18377.433361291885","18377.433361291885","18377.433361291885"
"199802","","","","","","","","","","18378.36987400055","18378.36987400055","18378.36987400055"
"199806","12732.749540567398","12732.749540567398","12732.749540567398","","","","","","","","",""
"199815","","","","","","","9906.152402162552","9906.152402162552","9906.152402162552","","",""
"199819","","","","4684.488099813461","4684.488099813461","4684.488099813461","","","","","",""
"199829","","","","","","","","","","18380.866884469986","18380.866884469986","18380.866884469986"
"199866","12735.895097970963","12735.895097970963","12735.895097970963","","","","","","","","",""
"199874","12736.310137748718","12736.310137748718","12736.310137748718","","","","","","","","",""
"199882","12736.726395845413","12736.726395845413","12736.726395845413","","","","","","","","",""
"199889","12737.122285366058","12737.122285366058","12737.122285366058","","","","","","","","",""
"199892","","","","","","","9909.84639120102","9909.84639120102","9909.84639120102","","",""
"199898","","","","","","","","","","18387.299836874008","18387.299836874008","18387.299836874008"
"199905","","","","4686.475865364075","4686.475865364075","4686.475865364075","","","","","",""
"199906","","","","4686.498994112015","4686.498994112015","4686.498994112015","9910.514728784561","9910.514728784561","9910.514728784561","","",""
"199908","","","","","","","","","","18388.225586652756","18388.225586652756","18388.225586652756"
"199946","","","","","","","9912.425118923187","9912.425118923187","9912.425118923187","","",""
"199947","","","","","","","9912.472731113434","9912.472731113434","9912.472731113434","","",""
"199954","","","","","","","","","","18392.48494386673","18392.48494386673","18392.48494386673"
"199956","12741.553154945374","12741.553154945374","12741.553154945374","","","","","","","","",""
"199973","","","","4688.060387611389","4688.060387611389","4688.060387611389","","","","","",""
"199986","","","","4688.359690666199","4688.359690666199","4688.359690666199","","","","","",""
"200002","","","","","","","9915.252212524414","9915.252212524414","9915.252212524414","","",""
"200007","12744.971529483795","12744.971529483795","12744.971529483795","","","","","","","","",""
"200013","","","","4688.981509685516","4688.981509685516","4688.981509685516","","","","","",""
"200014","12745.340334653854","12745.340334653854","12745.340334653854","","","","","","","","",""
"200017","","","","","","","9915.961853981018","9915.961853981018","9915.961853981018","","",""
"200022","","","","","","","","","","18398.765742778778","18398.765742778778","18398.765742778778"
"200026","","","","","","","9916.386842012405","9916.386842012405","9916.386842012405","","",""
"200039","","","","4689.580367326736","4689.580367326736","4689.580367326736","","","","","",""
"200056","","","","","","","","","","18401.804371356964","18401.804371356964","18401.804371356964"
"200057","12747.59084892273","12747.59084892273","12747.59084892273","","","","","","","","",""
"200080","12748.801923274994","12748.801923274994","12748.801923274994","","","","","","","","",""
"200084","12749.016561508179","12749.016561508179","12749.016561508179","","","","","","","","",""
"200085","","","","","","","9919.312325239182","9919.312325239182","9919.312325239182","","",""
"200093","12749.487995386124","12749.487995386124","12749.487995386124","","","","","","","","",""
"200101","","","","4691.012133598328","4691.012133598328","4691.012133598328","","","","","",""
"200109","","","","4691.196514844894","4691.196514844894","4691.196514844894","","","","","",""
"200133","","","","","","","","","","18408.665630817413","18408.665630817413","18408.665630817413"
"200140","","","","4691.913120985031","4691.913120985031","4691.913120985031","","","","","",""
"200148","","","","","","","9922.345871210098","9922.345871210098","9922.345871210098","","",""
"200152","12753.327068567276","12753.327068567276","12753.327068567276","","","","9922.539195537567","9922.539195537567","9922.539195537567","","",""
"200154","12753.432254552841","12753.432254552841","12753.432254552841","4692.240024089813","4692.240024089813","4692.240024089813","","","","","",""
"200160","","","","","","","","","","18411.170476198196","18411.170476198196","18411.170476198196"
"200166","","","","","","","","","","18411.69266152382","18411.69266152382","18411.69266152382"
"200170","","","","","","","9923.410618305206","9923.410618305206","9923.410618305206","","",""
"200171","12754.333901643753","12754.333901643753","12754.333901643753","","","","","","","","",""
"200173","","","","","","","9923.5553252697","9923.5553252697","9923.5553252697","","",""
"200174","12754.492742538452","12754.492742538452","12754.492742538452","","","","","","","","",""
"200176","","","","4692.745126485825","4692.745126485825","4692.745126485825","","","","","",""
"200178","","","","","","","","","","18412.75136089325","18412.75136089325","18412.75136089325"
"200180","12754.809010505676","12754.809010505676","12754.809010505676","","","","","","","","",""
"200195","","","","","","","9924.615889549255","9924.615889549255","9924.615889549255","","",""
"200205","","","","4693.4124302864075","4693.4124302864075","4693.4124302864075","","","","","",""
"200216","","","","","","","","","","18416.299482584","18416.299482584","18416.299482584"
"200224","12757.888756275177","12757.888756275177","12757.888756275177","","","","","","","","",""
"200228","12758.09820508957","12758.09820508957","12758.09820508957","","","","","","","","",""
"200232","","","","","","","9926.404906272888","9926.404906272888","9926.404906272888","","",""
"200233","12758.361598014832","12758.361598014832","12758.361598014832","","","","","","","","",""
"200240","12758.724870681763","12758.724870681763","12758.724870681763","","","","","","","","",""
"200241","12758.776596784592","12758.776596784592","12758.776596784592","","","","","","","","",""
"200277","12760.653633117676","12760.653633117676","12760.653633117676","","","","","","","","",""
"200284","12761.018589019775","12761.018589019775","12761.018589019775","","","","","","","","",""
"200291","","","","","","","","","","18423.152174711227","18423.152174711227","18423.152174711227"
"200292","","","","","","","","","","18423.24103116989","18423.24103116989","18423.24103116989"
"200293","12761.485140323639","12761.485140323639","12761.485140323639","","","","","","","","",""
"200298","","","","4695.552549123764","4695.552549123764","4695.552549123764","","","","","",""
"200311","12763.214910507202","12763.214910507202","12763.214910507202","","","","","","","","",""
"200314","","","","4695.9204206466675","4695.9204206466675","4695.9204206466675","","","","","",""
"200315","","","","","","","","","","18425.38572883606","18425.38572883606","18425.38572883606"
"200346","12765.23520731926","12765.23520731926","12765.23520731926","","","","","","","","",""
"200348","","","","","","","","","","18428.428818941116","18428.428818941116","18428.428818941116"
"200349","","","","","","","9932.02472114563","9932.02472114563","9932.02472114563","","",""
"200350","","","","4696.756311893463","4696.756311893463","4696.756311893463","","","","","",""
"200355","","","","","","","9932.314074516296","9932.314074516296","9932.314074516296","","",""
"200359","","","","","","","9932.506048679352","9932.506048679352","9932.506048679352","","",""
"200365","12766.257742404938","12766.257742404938","12766.257742404938","","","","","","","","",""
"200368","12766.413783311844","12766.413783311844","12766.413783311844","","","","","","","","",""
"200387","","","","","","","9933.85494184494","9933.85494184494","9933.85494184494","","",""
"200399","","","","4697.883317232132","4697.883317232132","4697.883317232132","","","","","",""
"200408","","","","4698.0944991111755","4698.0944991111755","4698.0944991111755","","","","","",""
"200410","","","","","","","9934.958456993103","9934.958456993103","9934.958456993103","","",""
"200413","","","","","","","","","","18434.593724489212","18434.593724489212","18434.593724489212"
"200427","","","","4698.52836227417","4698.52836227417","4698.52836227417","","","","","",""
"200442","","","","","","","9936.492622375488","9936.492622375488","9936.492622375488","","",""
"200454","12771.80512213707","12771.80512213707","12771.80512213707","","","","","","","","",""
"200473","12772.79671549797","12772.79671549797","12772.79671549797","","","","","","","","",""
"200505","","","","","","","9939.544071674347","9939.544071674347","9939.544071674347","","",""
"200515","","","","","","","","","","18443.97998070717","18443.97998070717","18443.97998070717"
"200517","","","","","","","9940.119747161865","9940.119747161865","9940.119747161865","","",""
"200532","12776.687905311584","12776.687905311584","12776.687905311584","","","","","","","","",""
"200535","12776.844987154007","12776.844987154007","12776.844987154007","","","","","","","","",""
"200536","","","","","","","","","","18445.910018205643","18445.910018205643","18445.910018205643"
"200544","","","","","","","9941.41670846939","9941.41670846939","9941.41670846939","","",""
"200553","","","","","","","9941.848865270615","9941.848865270615","9941.848865270615","","",""
"200557","","","","","","","","","","18447.833199501038","18447.833199501038","18447.833199501038"
"200566","","","","","","","9942.47240972519","9942.47240972519","9942.47240972519","","",""
"200579","","","","","","","","","","18449.895194530487","18449.895194530487","18449.895194530487"
"200592","12779.83872294426","12779.83872294426","12779.83872294426","","","","","","","","",""
"200593","12779.8902759552","12779.8902759552","12779.8902759552","","","","","","","","",""
"200599","12780.20505309105","12780.20505309105","12780.20505309105","","","","","","","","",""
"200618","12782.017582654953","12782.017582654953","12782.017582654953","","","","","","","","",""
"200620","","","","","","","9945.05830025673","9945.05830025673","9945.05830025673","","",""
"200621","12782.17808008194","12782.17808008194","12782.17808008194","","","","","","","","",""
"200631","12782.70945930481","12782.70945930481","12782.70945930481","","","","","","","","",""
"200632","","","","","","","","","","18454.93434023857","18454.93434023857","18454.93434023857"
"200633","","","","","","","","","","18455.026321411133","18455.026321411133","18455.026321411133"
"200636","12782.975396156311","12782.975396156311","12782.975396156311","","","","","","","","",""
