Step;NICE - MMD;VAE - MMD;WGAN-GP - MMD;FCPFLOW - MMD
181849;0.06022926426644171;;;
181852;;;;0.04289418871322892
181876;;;;0.033355467207114686
181883;0.05996560361036962;0.2563217064980583;;
181884;;;0.26524591809369946;
181886;;0.2579556294150327;;
181898;0.06563269413851514;0.25698358967669055;0.20639838320639603;
181900;;;0.20531549424290052;
181911;0.064068021329447;;;
181914;;;0.2695025147858483;
181917;0.06749872130375933;;;
181923;;;0.3261768364448381;
181926;;;0.36566919894193806;
181931;;;0.3997370045611789;
181933;;;;0.036011176395954414
181948;;;;0.037424956129986975
181967;0.05940621240102861;;0.25803737494197554;
181972;0.06402569323903129;;;
181976;;0.2564310765740545;;
181979;;;0.24115043152812876;
181982;;0.2545873557284364;;
181994;;;;0.030250025710373385
182002;;;0.3203241896943517;
182014;;;;0.0372548761986794
182029;;;0.28932155305439333;0.03189092937483873
182030;;0.2577141874621307;;
182059;;;;0.03428670589509952
182080;;;;0.03459239473586062
182085;;;0.5888466760502006;
182086;;;0.5914351018944597;
182088;;;0.5699519693553705;
182094;0.06316782182810121;;;
182116;0.05526260078163525;;;
182117;;0.2559473126490819;;
182126;;;0.35230551590404535;
182160;0.053184403723644635;;;
182161;0.05731742859826128;0.25095591739033796;;
182162;;;0.6130491990101811;
182167;;;0.5893760457854478;
182168;0.051869108770104866;;;
182169;;;0.5240360186580391;
182174;;;;0.02547148255546261
182176;;;;0.03536179480293211
182188;;0.25371871185256434;;
182219;0.05774200109652572;;;
182221;;0.2571859872533504;;
182229;;;;0.033353971037967445
182234;;;;0.03727000261158531
182238;;;0.3067272779319197;
182241;;0.2565221830167803;;
182242;;;;0.032628516835178645
182245;0.04986874578746314;;;
182246;;0.25946764868676486;;0.033228278486106766
182247;0.05227276657503199;;;
182250;;;0.4590097060837819;
182253;;;0.4869435246811148;
182264;;;;0.030606051548661473
182271;;;0.4724242968296155;
182274;0.051713653558668304;;;
182280;;;;0.04332566831495943
182288;;;0.3540591342056786;
182299;;;;0.032504219692987
182306;;0.25743578229641484;;
182311;0.055920181000768676;;;
182313;0.05330430679622977;;;
182317;;;;0.0219727718979853
182320;0.06099923027967191;;;0.03673586783323568
182334;0.05940785025849493;;;
182335;;;;0.03498237347337885
182336;;0.25493925948711893;;
182372;0.05562429279344727;;0.25175063522858243;
182375;;;;0.0432623220507401
182386;0.05684501119866914;;;
182387;0.05540520026100748;;;
182394;;0.25666428045469347;0.34360751798837397;
182401;;;;0.04397868917941916
182421;;;0.4761186689337126;
182422;0.0665005596540933;;;
182437;0.059279737261706766;;;
182438;;;0.3521209618468075;
182440;;;;0.03751374887433878
182446;;;;0.04042436580998421
182447;;;;0.042145294245891085
182448;;;0.32855697757060787;
182478;;;0.29916201684722266;
182479;;;0.3030398771700251;
182484;;0.25356862676944947;;
182493;0.054483351563568316;;;
182495;0.057040338459794726;;;
182502;;;0.308179076868081;
182504;;0.2572972634477435;;
182510;0.05135568596239726;;;
182511;;0.25771601385306453;;
182515;0.055177687374334816;;;
182519;0.05474666581424836;;;
182530;;;;0.04028300932759088
182531;0.05461663951309381;;;
182541;;;;0.04148603933373063
182542;0.052415527727790234;;;
182555;;;0.641372370442421;
182559;0.05443996872902668;;;
182565;0.05658811189746615;;;
182578;;;;0.039262021971478434
182581;;0.25344789705134896;;
182591;;;0.6602364463111587;
182597;0.05809011076971771;;;
182616;0.06012081409868919;;;
182621;;;;0.0338749941606018
182627;0.05264867379556759;;;
182633;;;0.8428998544397006;
182637;0.05810958670552535;;;
182638;;;0.7601826900345985;
182666;;;;0.03171562457774735
182697;0.05310848413218017;;;
182706;;;;0.029067851476927697
182713;;;;0.03395541823763715
182714;;0.2559691498600747;;
182715;;;0.18443361929909174;
182717;0.05905600748410855;;;
182721;;;0.17222699323360602;
182724;;0.25635217309472047;;
182727;;;;0.031208222533179786
182728;;;;0.02557081087962787
182731;0.06431521493657344;;;
182748;;0.2544313779900891;;
182758;0.06057986391773873;;;
182761;;0.25506427659102315;;
182766;;;;0.03737510027801494
182769;0.058920117480264156;;;
182772;0.05816131623049969;;;
182774;;0.25621773908879475;;
182783;0.06007504591905488;;;
182785;;0.2578441202615691;;
182800;;;0.23873655002371774;
182809;;0.2550914023215767;;
182817;;0.25421652914902193;;
182822;0.06045789813805369;;;
182829;;0.2528745249077158;;
182866;;;;0.03614659950233734
182887;0.059449688621379115;;;
182898;;0.2549647222868696;;
182918;;;0.33410267734979926;
182927;;0.25786003750127673;;
182928;;;;0.034176361784710285
182937;0.06626436308618933;;;
182939;0.05823042922641197;;;
182945;0.06065318084889193;;;
182949;;;;0.0363768791354514
182953;0.06351142060495574;;;
182956;0.05891159314994121;;;
182957;;0.25336432266976927;;
182959;;;;0.03610597431652074
182969;0.057488693481399844;;0.4423282149623988;
182970;;0.25470588950251716;;
182976;;;;0.03317713438432135
182986;;0.25473082653489665;;
182987;;;;0.02493229888274895
182992;;;0.5942978568302139;
182993;;;0.5759178676404418;
182998;;0.25563501185896476;;
183008;0.058599295607198676;;;
183014;;0.25388598952998964;;
183016;0.06106133787415291;;;
183017;;0.2562033360915352;;
183019;;0.2543185018271492;;
183024;0.05642382159768522;;;
183041;;;0.2970254646928152;
183043;;;;0.03705231965779887
183048;;;;0.05107268809495524
183052;0.06649353967149507;;;
183055;;0.2573947971302504;;
183062;;;;0.04605564899330716
183066;;;;0.03607824980189078
183078;;;;0.04429678121199665
183097;;;;0.037893245702709244
183103;;0.2558805651700551;;
183105;0.05713000367519494;;;
183118;;;0.30058180508719534;
183120;;;;0.042835141575775615
183132;;0.25476029520976673;;
183144;0.06187243697028322;;;
183154;;;0.7312968474314879;
183155;;;;0.03640793925722874
183160;;;0.6715100744867698;
183165;;;0.6506965137440989;
183175;;;0.5657405056553128;
183183;;0.2569325254200243;;
183185;0.06373191137072287;;;
183190;0.06408249601145621;;;
183199;;0.25261255126136306;;
183202;;;0.6395023677502246;
183206;;;0.5966152879999584;
183232;;;;0.03671756193141873
183243;0.071840988047841;;;
183244;;;;0.03096311820580977
183248;;;;0.03694588649659536
183256;;;0.24556638638924277;
183264;0.062142010516367696;;;
183275;;;0.2102208475271906;
183281;;;;0.03314657364719342
183297;;0.25395228545442494;;
183300;;0.2558691517711835;;
183308;0.06299688880506638;;;
183335;;;0.30357249060824454;
183338;;0.2538594370854452;;
183347;0.06302033796545448;;;
183353;0.06318733463447246;0.253307548021221;;
183354;;;0.3432482171359086;0.03190283702113916
183367;;;;0.03711066664531948
183376;;;;0.03526718295110698
183402;;;0.43977484440356684;
183414;;;0.46838515745451126;
183418;;;;0.03802883956213854
183424;;0.25503311613109236;;
183433;;;0.3171642183242319;
183438;0.06214422077483517;;;
183446;;;;0.04142173254350445
183449;0.05859168312716345;;;
183458;;;;0.030019752898593155
183460;;;0.25434528296227155;
183463;;;;0.03557122494845333
183473;0.0644799831899664;;;
183482;0.061020890087206014;;;
183489;;;0.27813893914917753;
183498;;;;0.04797729050947286
183532;0.05393868411341107;;;
183555;;0.25372483445036575;;
183557;;;;0.03400168037358875
183560;;;;0.029233447767571974
183563;;;0.3594672336899909;
183570;;;0.3478398688767175;
183571;0.05226661765417406;;;
183572;0.050177285075894695;;;
183578;0.054459305659588675;;;
183592;0.050687763517735074;;;
183595;0.05354239762886359;0.25623866788745375;;
183606;;;;0.037366744099137095
183627;;;0.8335326775603489;
183642;;0.25389968150789;;
183676;;;;0.0342856599417074
183680;0.054709083351321186;;;
183709;;0.25322093968142245;;
183710;;0.2541122602008108;;
183711;;;;0.03546985878709197
183714;0.06010158545341282;;;
183717;;;0.31335587231632367;
183720;0.05235663475555885;;;
183723;;0.25280030540887655;;
183731;;0.25223491206128257;;
183742;0.05476119223574638;;;
183752;;;;0.028384170536434716
183787;;;0.6966665689333258;
183790;;;0.6982868293803747;
183795;0.0547807729689096;;;
183798;;0.2540138740696656;;
183799;;;0.6517772212141433;
183813;;;0.6510085962921299;
183825;;;;0.012139234950958588
183826;0.05402633353777586;;;
183836;0.05108271934862063;;;
183844;;0.25453050349502204;;
183859;;;;0.013365280208654129
183860;;;;0.011946825881335332
183862;0.052516031824398124;;;
183865;;0.2534244728438042;;
183870;0.053013115125412846;;0.46180555827190417;
183871;;;0.47138132037344405;
183879;0.05197549333950091;;;
183896;0.05181652224435218;;;
183916;;;;0.011612684569587195
183929;;0.25353455021041826;;
183933;;;0.715174254515342;
183957;;;0.6062790071761036;
183965;;0.25351321682518835;;
183966;0.05129337568072878;;;
183969;;;0.477898503225782;
183970;0.04782814678109282;;;
183976;0.05046178453392536;;;
183980;;0.25157920691554136;;
184017;;;;0.011938113855814891
184023;;;;0.009219933996638119
184026;;;;0.010076516012128667
184028;;;0.33978712811741374;
184029;0.046512199722719694;;;
184032;;;0.2641219229212135;
184044;;;;0.009978970793405595
184054;;0.2531559601311404;;
184069;0.05413567977703215;;;
184070;;0.2514095706545971;;
184093;;;;0.008304962492364565
184118;0.0536211692884333;;;
184128;;;;0.008319736798854227
184132;;;;0.009083864882897918
184134;;;;0.010498134335015674
184135;;0.25539538727051747;;
184153;;0.25637539575505186;;
184155;;;;0.007349631183636629
184160;;;;0.007496591833103694
184167;;0.25209893818319085;;
184178;;0.25348834798731623;;
184179;;0.2559175939753531;;
184186;;;;0.010915811941702214
184191;0.0586001953289057;;;
184205;;0.2549434694562862;;
184210;;0.2559276702176785;;
184213;;;0.4645366885322689;
184223;;;;0.011282782080433984
184226;;;;0.009550835824221227
184227;;;0.700615391437653;
184249;;0.25403173936445644;;
184254;0.06261411590770294;;;
184265;;;;0.009990721487411758
184284;;;0.4163387057037887;
184286;;0.25416273510760257;;
184289;;;;0.01129917134919134
184301;;0.2544566643717754;;
184303;;;;0.012123845843890702
184306;;0.25214226792177086;;
184322;0.060280424024501955;;;
184328;0.055740435956157075;;;
184334;;;;0.016842502688217298
184356;;;;0.011631212843354222
184362;0.049390698462969396;;;
184365;0.0516279652948346;;;
184379;0.045594396225357325;;;
184383;;;;0.009938379138958786
184397;;;;0.011276199103014806
184407;;;;0.013911446154885931
184412;;0.25432851819616253;;
184416;0.04746112708232664;;;
184425;0.04790374795903318;;;
184433;;;0.6020047373993047;
184437;;;0.5202403510171653;
184442;0.04070873127161201;;;
184457;;0.25279868718949783;;
184461;;0.2535049363465143;;
184463;0.03816358613382276;;;
184465;;;0.6634127167047409;
184469;0.03887305555061138;;;
184474;;;0.6733730065717709;
184484;;0.25681740973245026;;
184495;;0.252194752004254;;
184513;;;0.3514348860375318;
184554;0.036574417583524865;;;
184558;;;0.8037319638255799;
184560;0.04157158179947096;;;
184566;;;;0.012816556634379528
184567;;;0.7867382461670104;
184572;;0.25543047030285804;;
184574;0.03862421688995876;;;
184583;;;;0.014411486934622686
184594;0.03591055950858035;;;
184605;0.043911512862979896;;;
184607;0.041494492858499266;;;
184615;;;0.6623508877451888;
184622;;;0.6418139065000368;
184629;;;0.6182772807879814;
184636;;;0.5902669285142711;
184637;0.040760114549041715;;;
184643;;;;0.011630886108976557
184646;;;0.42759821863016756;
184650;;;;0.010247286562822588
184653;0.03859589349055448;;;
184655;0.042421131808073165;;;
184657;;;;0.01599865411008683
184663;;;;0.011752326883372022
184677;;;;0.0135490683676317
184690;0.04699365558829871;;;
184700;;;;0.0181150364049647
184705;;0.25556668427389395;0.6352269645980516;
184727;;0.25507873246238777;;
184748;;;0.7503512519829866;
184770;;;;0.01336609386419263
184778;;;;0.015396695457325582
184784;0.04830025824917361;;;
184801;;0.2581361732033398;;0.011627432299728846
184817;0.045396964469750056;;;
184818;;;;0.015292135112158212
184819;;0.25803598731696553;;
184821;;;;0.018190705422837405
184834;0.0445566119875912;;;
184837;;;;0.014481569610082734
184852;0.0399905433399933;;;
184857;;;0.32309350340379006;
184873;;;;0.015982114379353374
184874;;;;0.017833037964214205
184880;0.03923719120079305;;;
184881;;;0.38600963194344384;
184897;0.043194423738787346;;;
184906;;;;0.017453021847179118
184951;;0.2539861534679331;;
184953;;;;0.015334715344820227
184959;;0.25324679870455435;;
184969;;;0.8792582404101275;
184985;;;0.9111017563662342;
184994;;;0.8772118609636785;
185005;;0.25241223413766756;;
185007;0.04300364360026587;;;
185029;0.04082921335957246;;;
185038;0.03835275014823336;;;
185051;;0.25529459798586407;;
185053;;;0.6307141478389052;
185054;;;0.6285529895248043;
185075;;;;0.01898211292318075
185081;0.04803859492522178;;;
185084;;0.2551016307895919;;
185088;;;;0.027897837888130494
185091;;;0.32447050555791757;
185102;0.040149235813296436;;;
185124;0.04054083910825401;;;
185129;;;0.31946132162637686;
185139;;0.25433488750913047;;
185148;0.03823608920354993;;;0.02852027627056075
185159;;;0.2983514329828847;
185161;;;0.29800565182916494;
185165;;;;0.01966678432329061
185168;0.04120002260400879;;;
185170;0.042738558431381524;;;
185173;0.03834605732950058;;;
185176;;0.25321778757818647;;
185188;;;0.38571792281448913;
185193;0.03798128255227773;;;
185199;;;0.604705283929596;
185212;0.03807136658895838;;;
185228;;;;0.02396792564680017
185244;;;0.33052530314490447;0.023035006696870974
185251;0.041568691837605476;;;
185267;;;;0.02574656580296497
185268;;;;0.021634279784877752
185278;0.04154996624832863;;;
185287;;;;0.025630457156171182
185299;;0.2571388124628602;;
185300;;0.25715331333778524;;
185316;;0.2566000283277503;;
185317;;0.2552270278244617;;
185329;;;;0.02436744776254207
185339;;;;0.024221601681267524
185349;0.04247843875288604;;;
185369;0.041501599872937445;;;
185371;;;;0.025691843581326812
185382;0.04386830882908388;;;
185388;;;0.6293452632495476;
185395;;0.2539437528421322;;
185409;;;0.31184907980086374;
185416;0.042946003973223124;;;
185425;;0.2520723609164768;;
185427;;0.2519747771719032;;
185437;0.042428426604794844;;;
185473;;;;0.028097351922236058
185490;;;0.3268588289111254;
185526;;;;0.031096353772511187
185549;;0.2537266979260584;;
185552;;;;0.02363506124931347
185560;;;;0.028064690242139978
185564;0.040178491292600316;;;
185578;;;0.700508470411405;
185598;0.041933923136635354;;;
185614;0.03776293951189069;;;
185617;0.039937492619728565;;;0.02890584010804209
185621;;;;0.03260006285439376
185629;;;;0.029295511875949365
185630;0.04137441067283565;;;0.029148294585456647
185641;;;;0.03101162829477644
185643;;0.25259944597369866;;
185652;0.034631219582274886;;;
185653;0.03633206495263852;;;
185669;;0.25238136197103933;;
185678;;0.2525964314901197;;
185682;;;;0.02606593123410894
185701;;;;0.027114065319338243
185716;0.04127337683794052;;;
185719;;;0.4178369040099271;
185728;;;;0.03124510500659794
185734;;0.25186791541101083;;
185750;0.038186234519215656;;;
185781;;0.2573488962476931;;
185783;0.04649599139380001;;;
185791;;;;0.03283928591867158
185795;0.036215177699019496;;;
185796;;;;0.03036135160698661
185804;0.042937890863907646;;;
185808;;;;0.03626507101722776
185811;;;;0.0328129428734214
185815;;0.254498275956208;;
185821;0.04281073491316245;;;0.03132232274452118
185822;;;;0.03141522753987047
185823;;0.25582472130868794;;
185841;;0.25351674071082875;;
185846;0.040137043845096976;;;
185847;;;0.3386511946208983;
185850;;0.2574632791410014;;
185851;;;;0.0334972575420901
185856;0.049909122837710096;;;
185857;;0.2542884649660615;;
185861;;;0.34186935054479495;
185873;;;0.3267850754404671;
185876;0.04362041845491271;;;
185878;;0.25464703383023735;;
185881;0.041725739123973926;;;
185889;;;;0.028927277459511735
185896;;0.25495768292803045;;
185902;;;;0.029430127907074555
185907;0.04416917197793868;;;
185918;0.04317647980799666;;;
185923;;;;0.02474317914005031
185925;;0.2552453899530196;;
185927;;;;0.024122459886818937
185932;;;;0.031185269011258288
185940;0.043019713692286965;;;
185941;0.045399894530268825;;;
185944;;0.25574298271000195;;
185946;;;;0.025820993703884576
185948;0.04563376257953422;;;
185953;;0.254499681629313;0.9455457761220252;
185960;;0.25668689912083553;;
185961;;;0.8022664814551931;
185963;;;;0.03573103767690167
185964;;;0.6995312506203248;
185987;0.0448738435070829;;;
185990;;;;0.03179186585678051
186005;;;0.9796206542225281;
186011;;0.2579052476356065;;
186013;0.045262966507509494;;;
186028;;;;0.03726807656585862
186030;0.04518055323219328;;;
186074;;;;0.025760038639744742
186085;;;0.3159694243390956;
186092;0.04283029346169931;;;
186095;0.04978411630513291;;;
186097;;;;0.03300750484246728
186105;;0.2564599632268283;;
186107;;;;0.03727431000430004
186111;0.04506243781831609;;;
186113;0.04648849354624063;;;
186115;;;;0.02662021137894033
186117;;0.25399259248402206;;
186126;0.050280342361183505;;;
186139;;0.2521877267778847;;
186140;;;0.7093909811157777;
186142;0.053712040465526245;;;0.02444481980599056
186148;;;;0.0330926749566115
186150;;0.25325621121831254;;
186161;;;0.7085544740980275;
186165;;;;0.02276830126780771
186166;;;;0.026279356014358823
186173;0.05180829688351607;;;
186180;;0.25384335107846856;;
186195;0.05363207070864351;;;
186197;0.04843108660294915;;;
186204;;0.2543913757569405;;
186217;0.049529240291872445;;;
186219;;;0.5158625142617507;
186236;;;0.4786668336194867;
186256;;;0.45052380545139015;
186261;;;0.414557474671455;
186272;;;0.3210401105987777;
186276;;;0.2975969221014767;
186279;0.05226493248908315;;;
186293;;0.2534214358833793;;
186313;0.05061287839277173;;;
186315;0.05189680134687358;;;
186321;;0.2550851811151542;;
186326;;;;0.03176809761121002
186332;0.04802531534702448;;;
186335;0.04616489229436749;;;
186336;;0.2549268553668116;;
186344;;0.25288997465077756;;
186345;0.04597709328590038;;;
186354;;;0.877536899048104;
186361;0.04952571136997741;;;
186383;;;0.9520816668421455;
186384;;0.252992694686885;;
186392;;;0.8014664110470964;
186393;0.0447270401994464;;;
186397;;;0.7240801274692683;
186399;;0.2522295310661442;;
186400;;;0.7192956758216674;
186408;;0.25614294544528216;;
186410;0.04398856343218116;;;
186417;;;0.6291427658566326;
186419;0.05615286641886408;;;0.029891601812822355
186436;;0.2568960355410519;;
186446;;;0.353418297290067;
186447;0.05419685332138491;;;
186457;0.054631582442790205;;;
186459;;;;0.02546342203345242
186472;;;;0.03385860091660986
186477;;0.25568142956498385;;
186485;0.04745277689761351;;;
186488;;0.25549176978688215;;
186492;;0.25712069408041094;;
186496;;;;0.0251907766504198
186498;0.04885629298512406;;;
186504;;;0.33306738260028346;
186517;0.04687015676585715;;;
186518;;;;0.031011052249647064
186530;0.05089350621156541;;;
186534;;;0.6910505438288865;
186546;;;0.8271806334563847;
186550;;0.2573682569517999;;
186558;;0.2539105411510616;;
186573;0.05616063148593342;;;
186574;;;0.6335443743514944;
186581;0.048690489734902975;;0.6406807268705806;
186587;0.053412645342663434;;;
186601;;;0.6828278977535606;
186608;0.046321272724906604;;;
186615;;;0.6986978221703212;
186616;0.048049654090340455;;;
186617;0.050704095011603556;;;
186620;;;0.7335686370073407;
186621;;0.2580334934573014;;
186625;;;;0.03526340963632579
186629;;;;0.026060000418210327
186633;;0.2570272598027916;;
186635;0.04943992382080886;;;
186641;;0.2545102023078052;;
186651;0.051286549512537194;0.2562944306613606;;
186670;0.04801476011066064;;;
186672;0.05255779189237042;0.2557428425724695;;
186686;;;0.7483614787016523;
186699;;;0.6700007167656982;
186705;;;;0.029859230192650132
186706;;0.254648096462444;;
186711;;;0.5933484200347299;
186728;;;;0.036624163061689696
186742;;;;0.030488953409360642
186763;;;;0.032549548440481746
186768;0.05023965770887162;0.2547455239661731;;
186784;0.0531750920219608;;;
186788;0.049280952604791484;;;
186797;0.05122832243392794;;;
186807;0.0617796496067311;;0.41201486120161157;
186810;;;0.4377290036377698;
186814;0.06774053792215573;;;
186818;;;;0.027278439008836308
186823;;;;0.025396809593937753
186825;;0.2532889161576244;;
186833;;;0.4994714486726485;
186840;;;;0.033418793350623366
186846;;;0.5606058905088154;
186852;;;;0.035332195440274106
186857;0.05591839533282483;;;
186865;;;0.623082821680716;
186873;;;0.6361951921825766;
186879;;;;0.033394788281295384
186881;;;;0.03768269346761621
186898;;0.25572019392840395;;
186900;;0.25369174611838763;;
186901;0.0614059484218471;;;
186906;;0.2549904735207069;;
186907;;0.2554215844239285;;
186911;;0.2564947217238449;;
186920;;0.25239998971908006;;
186935;;0.2558168277469588;;
186938;;;;0.03830270047321471
186940;0.056984285638825405;;;
186950;;0.2503843622772606;;
186963;;;0.4750091608704562;
186967;;0.2580202911181295;;
186982;;;0.3465341335858654;
186986;;;;0.023548167277793408
186989;0.058395236410330065;;;
187002;;;;0.027838061304948036
187005;;;0.35108371356858115;
187006;;0.2557026349622269;;
187016;;;;0.03948232730889256
187025;0.05486880892785817;;;
187036;0.06080221071873493;;;
187043;;;0.49139355872777724;
187045;;0.25628553220055084;;
187046;;;;0.03318815551918819
187049;;0.25465836448266344;;
187052;;;;0.031991493797161374
187062;;;0.7079416268856747;
187085;;;;0.03148893866750424
187087;;;0.6700356280209981;
187098;;;;0.02948273814557112
187108;;;0.7479180606922731;0.03208715123273331
187112;0.0672017892745177;;;
187115;;;0.7428028638242038;
187117;;;0.7402762668594011;
187122;;0.2537762817103395;;
187127;0.06528586784272017;;;
187132;;;;0.028626747343137193
187140;;;0.5457785164560449;
187141;;;;0.03738321521050991
187148;;;;0.030479167223104953
187161;;0.25675324053363746;;
187162;;0.25329246630236724;;
187167;;;;0.03129908664849512
187177;;;;0.03775855989967536
187181;;;;0.03261269719410753
187190;0.06440961793354738;;;
187201;0.0619231951593745;;;
187217;0.06781966387956251;;;
187234;;;0.47782220715560786;
187255;;;0.4075854444953805;0.029602340430903817
187263;0.061511593612461835;;;0.03154655007336293
187266;0.061741172469455874;;;
187277;;;;0.0408482442981668
187281;0.060423564608462876;;;
187283;;0.2508610993229179;;
187298;;;0.3327787354374723;
187303;;0.2555218405557784;;
187309;;;;0.03775384998499631
187324;;0.25625881153160424;;
187325;0.0651154770715755;0.256538941295958;;
187331;0.06478294271361085;;;
187333;;0.25396386619035094;;
187343;0.06353207228095326;;;
187344;;;11.113.879.242.910.000;
187351;;;;0.0372884005749512
187359;0.06997022052371538;;;
187367;;0.259175044724514;;
187389;;;;0.036399012906093486
187397;;;;0.032364439480416785
187400;;;0.691704322379421;
187410;;0.2554253986149504;;
187415;0.06883608866941415;;;
187429;;0.2564411813510452;;
187435;;;;0.029032790567088185
187444;;;;0.04008466692615653
187454;;;;0.03343451171799017
187470;;;;0.033449766494016764
187477;;;;0.033998463678209134
187486;0.0641911729774497;;;
187491;;;0.3242454466319826;
187501;;0.25471401051433906;;
187504;0.06330078139087636;;;
187508;;;0.32849195059130776;
187525;;;0.3212146230059836;
187529;;;;0.03642673362140192
187531;;0.25617910947284495;;
187532;;0.255379070667618;;0.031662948309011285
187541;;0.25294522911287887;;
187543;;;;0.04966562878177183
187544;;;0.30927729900824796;
187545;;;;0.03479406864418788
187554;;;0.30212721479504223;
187558;;0.25579313394488734;;
187565;;;0.3076882094618505;
187581;;;;0.03698554143189048
187584;;0.255565192772202;;
187589;0.06746933931217569;;;
187615;;;;0.0299550815954982
187622;0.06739020572713528;;;
187657;0.059939691077843804;;;
187686;;0.25632028450367983;;
187687;;;0.5912596863173873;
187710;;;;0.042006996818911735
187727;;;;0.03591142650589696
187731;0.05730846409853696;;;
187732;0.05788314510554593;;;
187748;;;;0.03161627102245457
187755;0.06123789599813245;;;
187763;0.06579972329411965;;;
187768;;0.25264145292829365;0.8517755560543508;
187770;;0.25252909620699127;;
187772;;0.25525396021897784;;
187773;;;;0.03452542757060928
187779;;0.2521406455109858;;
187781;0.05773352933218834;0.25218121429182916;;
187785;0.06181873962588813;;;
187793;;0.2555057168290109;;
187802;0.062148897102129674;;;
187810;0.06233595008713477;0.25460823918215647;;
187827;;;;0.032926082033380766
187840;;;;0.043653320256860084
187851;;;;0.040675721685279886
187867;;;;0.04217326530344978
187874;;;;0.04291608338455033
187895;;;0.4900406248184722;
187903;;0.25495557716245787;;
187905;;;;0.03446645497459078
187910;0.059915523059091536;;;
187911;;0.2542353663581147;;
187931;;;0.767610165288924;
187942;;;;0.034296885664401366
187945;;;;0.0340463366744953
187949;;;0.8141505969639872;
187968;0.05557653748431446;;;
187974;;0.254384759506495;;
187983;0.058490185140888884;;;
187986;;;;0.027501231094675394
187990;;0.257521190688037;;
187995;;0.2579887304193895;;0.0273863866473103
187998;;0.2581548377252201;;
188008;0.060807665090514273;;;
188011;0.052804311245365;;;
188017;0.058450158744271064;;;
188027;;;0.5761585420120714;
188042;0.06622776102992001;;;
188043;;0.25404444421187744;;
188048;;;0.5646490665720311;
188053;;;0.5723664900262634;
188062;;;0.5826776400193393;
188086;0.06503475060430775;;;0.030629950315838816
188098;;0.2566142399752236;;
188103;;;;0.03089738273790843
188110;;;;0.03114820080762215
188111;;;0.7559243225623304;
188121;;;0.6849022991342725;
188123;;;0.6546092607273136;
188155;;;;0.034387541736526916
188159;;0.2554873776615696;;
188163;;;;0.026947759840889707
188172;;0.25590344167576884;;
188179;0.06299373261344954;;;
188180;;;;0.02379682836570507
188181;0.07167669543227961;;;
188183;;;;0.02831679138237353
188185;0.07117969516319278;;;
188192;;;;0.031854886889552736
188200;0.07456898701322134;;;
188202;0.07013656432367821;;;
188204;0.06840068224387308;;;
188206;;;;0.03705987621413964
188214;;;;0.02981908310936865
188226;;0.25424920683344765;;
188227;;;;0.03810859124460353
188248;;;;0.039629279120818484
188260;;0.25550623251595006;;
188269;;;;0.02750697699683724
188282;;;;0.02727523189545733
188283;;0.25382026120072987;;
188289;0.06700525958868309;;;
188298;;;0.2972368824435161;
188304;0.07165752355008626;0.25496698691030195;;
188313;0.07514610698289415;;;
188314;;;;0.02678360983024386
188317;;;;0.03248872579425521
188331;;0.2556161446514098;;
188358;0.07356087529114896;;;
188363;;;0.7352135422275736;
188368;0.07643285557054191;;;
188371;;;;0.03694438464052807
188373;0.06490829357480765;;;
188380;0.07252525470208815;;0.6053563233504908;
188401;;0.2561653935049266;;
188402;;;;0.04155014894525044
188416;;;;0.032875536977555075
188429;;;;0.034656771439716016
188446;;;;0.028541969144217805
188448;;;;0.032215899792450986
188463;;;;0.03194194212372736
188464;;;;0.030604662484503775
188478;;;;0.03445738081272898
188500;;;0.36685708940849326;
188502;;;0.36849750862217734;
188503;;0.2543605262020563;;
188507;0.07400386044888385;;;
188512;0.06257428614099603;;0.3700034832257235;
188513;;;;0.03467912726987632
188538;0.05482259015451163;;;
188539;0.04796167223956094;;;
188545;;;0.383628586461618;
188571;0.04239561165572925;0.2556322534566595;;
188575;;0.254887075642545;;
188588;;;;0.03609610289113663
188594;;0.2543635946444325;;
188596;;0.2510354861543904;;0.029760956363156232
188597;;;0.18743520695688454;
188605;0.03805023757629444;;;
188609;;0.2560263680980637;;
188610;0.04419688145900946;;;
188616;;;0.9574135310867814;
188619;;;;0.03233984880905294
188620;;0.25495777447311485;;
188622;0.04031952670472794;;;
188633;;;0.7169968838612257;
188634;;;;0.03887148144512753
188637;;0.25739322249846786;;
188654;;;0.6824712566423288;
188667;;;0.65054488309724;
188694;;;0.5250601243485679;
188696;0.041540622629153146;;;
188698;0.03498427659226788;;;
188703;;;;0.03377756253457509
188720;0.03977504713501001;;;
188731;;0.2556051282224434;;
188732;;;;0.04092288100132324
188739;;;;0.027758787553495146
188740;;0.25865605300106287;;
188747;;0.2579644626191142;;
188761;;;0.6379467582418356;0.028042577432519256
188764;0.0409439020381106;;;
188769;;;0.5791490570282815;0.03438173857615434
188772;;;;0.03491874447002219
188774;;;;0.02337462286736114
188787;;;;0.03217960341594228
188800;;;;0.02968975433864185
188838;0.04877348971361872;;;
188842;;;;0.031006458148471805
188845;;;;0.036050110659731405
188850;;0.2591775598375401;;
188857;0.048595799970100884;;;
188864;;0.25778559911502974;;
188866;;0.2568095158525756;;
188886;;0.2561105564631869;;
188887;;;0.10739358647976771;
188892;;;;0.033411263655032664
188902;;;;0.03592598917152323
188904;;;;0.02742857790599862
188910;0.04554429581538222;;;
188913;;;;0.030927006268470558
188920;;0.25661826664595955;;
