Step;100 - MMD;60 - MMD;30 - MMD;10 - MMD
41762;;;;0.023390105494493774
41763;;;0.021502871448157768;
41767;;;;0.024434005425949312
41769;0.019179810959957966;;;
41770;0.019390649150956785;;0.021846113081154805;
41772;0.018525051727670827;;;
41773;0.02186615251562879;0.02034292727929593;0.02286865296865448;
41775;;;0.021968791421675793;
41777;;0.01873880485114976;;
41778;;;;0.025953156287723322
41779;;;0.021910199046251244;
41786;;;0.021304330141232675;
41788;;0.020408631488393614;;
41790;0.019128414855100362;0.019430406156225266;;
41791;0.021071109679341615;;;
41803;0.019493635416270638;;;
41805;0.018928961310781534;;;
41811;0.02233510196240618;;;
41815;;;0.020451040365439987;
41816;;;0.02121665432241132;
41819;;;0.02119347143528999;
41821;;;;0.027245080594370252
41825;;;0.021766764965532037;
41827;;;;0.026304550667964832
41833;0.01928758906731287;;;
41837;;0.022284733431387482;;
41839;;0.018547155835458184;;
41848;;0.02116663848416822;;
41849;0.021475704538583384;;;
41852;;;0.02089014826890312;
41857;;0.019548376141655166;;
41858;;;0.021620684388299116;0.028051447036778254
41863;0.020468774740097506;;0.02130128367674544;
41865;;0.0186898978667831;;
41867;0.02103319492754785;;;
41871;;;0.022940615022402966;
41872;;0.021673362098826032;0.02034456559558856;0.028338743754435625
41874;;0.019382734342258567;;
41876;0.02297630642850801;;;
41879;;;0.022834534388587624;
41881;;0.02115701119594715;;
41884;0.018300655777487906;;;
41886;0.021457043994010994;;0.01991287160699229;
41887;;0.021335171147814413;0.0222323772590155;
41888;;0.019194684904772108;;
41890;0.019104977742995133;0.022124538310291098;0.02019226078097014;
41894;;0.02159928475345141;;
41895;;;0.019270797209486268;
41896;;0.018362211081304813;;0.027353761092396844
41903;0.020417484613078463;;;
41904;0.018544710316645674;0.018891350907144;;0.031062944189068742
41905;0.019702777089597168;;;
41906;;0.020992809933420398;0.019299392200611387;
41908;;;;0.02974385267408608
41909;0.019822543337232212;;;0.028403214458502968
41911;;;;0.030177550877565407
41912;0.019860306915240267;;;
41916;;;0.021098152620088018;
41918;;;;0.027935764846230116
41920;;0.020955465941802087;;
41921;0.02019438449776284;;;0.02775813176010833
41922;;;0.02123133108991143;
41928;;0.020643832417658492;;
41929;;;;0.02969901068812736
41934;0.02154435860566334;;;
41935;;;0.02090034963495435;
41939;;;0.020972963886813578;
41940;;0.021910931308247505;;
41942;;;0.021122124571523015;
41947;0.01974664034530671;;;
41948;0.01935909218143922;0.0206616611165078;;
41949;;0.02306742962599817;;
41950;;;0.020870447774688772;
41951;0.01889129674481682;;;
41952;0.020214343665286683;;;0.0275950438831985
41953;;;0.022977831585217767;
41954;;0.020357053970507355;;
41956;;0.02322128270396867;0.020190179291373844;
41959;;0.020572861949059273;;
41961;;;0.024280466193205008;
41963;;;0.021580070860023615;
41968;;;0.020962465314124934;
41970;;;0.023876829181272707;
41971;0.020083967918625434;;;
41974;;;0.02074575984964705;
41979;;;0.023498603354128178;
41985;;0.019579347733135466;0.021413912330660312;
41991;;;0.021893485410128755;
41992;;0.022550860587855104;;
41993;;;;0.02841265439629076
41994;0.0213733627686834;;0.020565195323434315;
41996;0.020325480091417103;;;
41997;0.01964289640854311;0.020411758194831098;;
42006;;;0.021019749366910145;
42008;;;0.025145793410738526;
42019;;;0.025478999367851973;
42020;;;0.020134368938778124;
42024;;0.019064758472455146;;0.03011654110728712
42025;;;0.02049833920814048;0.028982377326183695
42026;;;;0.029024364591329066
42031;0.01875534479451696;;;
42032;;;;0.03061511519052762
42038;;;0.0210803333434309;
42046;;;;0.028001099656974338
42047;;0.018741377510761048;;
42051;0.01973487709898225;;;
42053;0.019749118572609192;;;
42069;0.021959765686072996;;;
42070;0.020174899575483185;;;
42072;;;0.02110813478371698;
42075;;;0.022411554343899687;
42080;0.019539744517542257;;;
42083;;;;0.03107876866853193
42085;0.019414421170525442;;;
42087;;;0.020939869925513;
42088;0.02118383651971245;;;
42092;;0.021328534574817426;;
42093;0.020942697613769656;;0.02226696511859072;
42100;;0.01850775917004549;;
42106;;0.019011042456465677;;
42111;0.019657272271388415;;;
42112;;;0.022759062870979063;
42115;0.021943027388479752;0.01919270571485865;;
42116;0.019850577367105937;;;
42119;;0.021023341264520934;;
42124;;;0.019014955422204882;
42128;;0.0221215863313714;;
42131;0.020869335825460078;0.022486937932047035;;0.03045234358700094
42132;;;0.022862095618895684;
42134;;;;0.03269892203917546
42135;0.0209647358260851;;;
42136;;0.01814641843866721;;0.02971184547800554
42137;;;;0.030389668968350436
42139;;;;0.029881480958098727
42140;;;;0.0315429097470632
42144;;0.02322581403897006;;0.028900673697383805
42148;;;0.021492968290392378;
42149;;0.023075729474779594;;
42152;;0.02035403817001169;;
42153;;0.023084414457819447;;
42156;;;;0.02997959620091961
42158;0.019643445052752895;;;
42159;0.02223440158574158;;0.021929574725354006;
42160;0.019962113835465367;;;
42166;;;0.02114672923798855;
42167;;0.021984495564084494;0.022688516449187124;
42168;;0.022895106061337156;;
42171;0.02090936410453731;;;
42174;;0.020350033118756994;;0.029261146114865466
42175;;;;0.029250389394400278
42176;;;;0.029391881574609535
42177;;0.019915574654790602;;0.03243901793658127
42181;;0.020705112862497987;;
42184;0.021422850137406857;;0.02205187214325699;
42185;0.01932597461326857;;;
42188;;;;0.03035115684818268
42196;;0.02370049830997073;;
42210;;;;0.029601985793725194
42213;;0.020586356155419205;0.022453342125744458;
42217;0.021405885064035457;;;
42219;;0.02216529530756889;;
42221;;;;0.028674105098681346
42222;;;0.020229987924419712;
42224;0.019653514648427295;;;
42225;;;0.0200731437234119;
42227;;0.021451275610178566;;
42230;0.022232198656413404;0.019404443128707427;;
42233;;;;0.030168531719847957
42234;;0.02017791951654163;;
42240;;;;0.030827765213879033
42241;;;0.02025486077615274;
42253;;0.019058017157331797;;
42254;0.020669319981453826;;;0.030585728972359727
42256;;;0.02176797722034446;
42258;0.0199048824994551;;;
42263;;0.019233327444947212;;
42264;;;0.021060620256329654;
42270;;;0.02196723612855228;
42271;;0.0196060845748936;;
42272;0.0209653944508581;;;
42275;;;0.021567714739791743;
42279;0.019666176972420235;0.020736426231944993;;
42282;;;;0.030964676835744276
42285;;0.0235923483340858;;
42286;;0.017731002137017227;;
42288;0.0205202455948012;;;
42291;;;;0.029000530422305604
42297;;0.01820912999357832;;
42313;;;0.024096889217349704;
42316;;;0.02284999032707208;
42318;0.022963413198180238;;;
42324;0.021637373592676645;;;
42326;;;0.021341456359819266;0.030600478250544794
42328;;;0.021021234835954083;
42331;;;;0.029382795347487445
42338;0.02022480385793818;;0.02068005499998543;
42341;;;0.021681188504917126;
42345;;0.020009464890370476;;0.03017504154873918
42346;0.021523964254664407;;;
42348;0.02108006910385346;;;
42349;0.02124071081452028;;;
42351;0.01909045690364547;;0.023050782513232004;
42353;0.020611111384129355;;;
42359;;0.01977899106868586;;
42361;;;0.022360356784630997;
42364;0.02039843680440906;;;
42365;;0.019130310556964736;0.019611909121639404;
42367;;0.01813849378997978;;
42369;;;0.021326716588720318;
42371;;0.01951819517380382;;
42372;;;0.019627954348540422;
42375;0.019270729530323216;;;
42376;;;0.020707567239424685;
42384;;0.0188030638033852;;
42385;0.019018585058032556;;;
42386;;;;0.03134371949701287
42387;;0.020673126753200932;;
42389;;;0.021969944618865422;
42390;;;;0.03125172364627776
42394;;;0.023583803976248707;
42395;;0.022944748490901556;;
42397;;;0.023018147761942942;
42398;;;;0.03195489135828672
42399;0.021340637969168297;;0.019034624413867773;
42406;;;;0.03485511264282132
42408;0.019931624910580314;;;
42409;;;0.01994853275156111;
42415;;0.023449835719557444;;
42418;;;0.021230017970218507;
42419;;;;0.029937428210964956
42422;;0.019838418030382665;;
42425;0.01977696915898014;;;
42427;;0.020663505585764297;;
42428;;;0.021230922777417283;0.028765332142813516
42438;;;;0.03179878679549347
42446;;0.018399734380920574;;
42447;0.019086803034200683;;;
42452;;;;0.029763349527540395
42454;;0.02077314425582716;;
42456;;;0.019540605071815764;
42457;0.02189977159816875;;;
42460;;;0.021427295422497883;
42469;0.02156074681313508;;;
42472;0.019661686791837163;;;
42480;;;;0.028968356583794486
42481;;;0.022801072486935137;0.02975678808611787
42484;0.018968935188461267;;0.019350498010446304;
42485;0.019664378701960528;;;
42486;;0.019424910868132084;;
42489;;0.019733506564380054;0.0200545912312019;
42490;0.018431816525927902;;;
42492;;;0.019262754522516246;
42494;;0.018344778469941703;;
42497;;;0.022313148830006735;
42501;;;;0.030021990951008548
42505;;0.01819274173189589;0.02069581380823632;
42508;0.019353101201498413;;;
42509;;;;0.03177953745972417
42511;;;0.022194189954358456;
42512;;0.019182941387317243;;
42513;;;0.02170789975816101;
42514;;;;0.03236962829689766
42519;;0.02276896090444075;;
42527;;0.02106633547790726;;
42528;0.020602458453262307;;;
42530;0.021741994040796686;;;
42534;;0.021878394528237977;;
42538;0.020672064006264423;;;
42542;0.019648602411262206;;;
42543;;0.021448418173767303;;
42549;;0.021598046329156684;;
42554;;0.02179737197620263;;
42558;0.023598073187919733;;0.020528460205671173;
42559;;0.02053959574094455;;
42561;;;0.019015962239328055;
42562;;;0.021431287625092832;
42566;;0.018736408987317765;;
42570;;;;0.029861492016826363
42571;;0.01967734537364546;;
42572;;;0.01969432984734304;
42573;;0.02458971314486441;;
42574;0.01927680237483287;;;
42576;;;;0.030223298043385027
42582;;0.0204454517461099;;
42588;;0.018695030519088163;;
42591;;;;0.031581274871433085
42592;;;0.021394690357166235;
42593;;;0.01957818274159767;
42602;;0.021006608678311722;;
42607;;;0.019521967243990135;
42608;0.020501258399195033;0.02043685381539978;;0.030099666271522663
42609;;;0.02066632271307317;0.03210834842425858
42611;;0.017429473020876052;;0.0319530919262066
42612;;0.01863459397068229;;
42620;;0.02111321440534203;0.022999379234828032;
42621;0.020747760651915415;;;
42627;;;0.02091555535549544;
42630;;0.02286074760391449;;
42631;;;0.02079487838033839;0.03366470667007704
42633;0.019198939860984754;;;
42637;0.018350685651529586;;;0.030463639054717995
42638;;;;0.030866434895425787
42642;;;0.023114807794852477;
42644;0.019427945557068282;0.01773730320488176;;
42646;0.021974994589404606;;;
42650;0.02178907343352343;;0.021062395914342447;
42652;0.021356613616881792;;0.019270365139848755;
42654;0.021521488070989636;;;
42656;0.0205036034257709;;;
42659;;0.019807401024373117;;0.030858846865768175
42660;0.020568152289255126;;;0.0294433956864405
42663;;;;0.031963238239963
42669;;;;0.03020680404448023
42672;0.02082078357054684;;;
42674;;0.0202930938077015;;
42675;0.019869050595800686;;;
42677;;0.01983013891667995;;
42679;;;0.022182221912095623;
42684;0.021245434272607333;;;
42685;;;;0.030810891753873804
42686;0.02110839286134153;;;
42690;;0.020193671890471776;;
42695;0.0232604740795071;;;
42696;;;0.02219698179326768;
42701;;0.020234543587791143;;
42710;;0.018267413944503597;;
42711;;;0.023689570309277708;
42712;;;0.021988722215691314;
42713;;;;0.03250055957980896
42714;0.019630766707595504;;;
42724;0.0200155589169681;0.018856698082963197;;
42725;;0.019870171844148077;;
42729;0.021605365223937856;;;0.03352821574395198
42730;0.01800245065912115;0.021203102487851178;0.022787998219276295;
42731;;0.02115920889141415;;
42737;;;;0.031090447546537725
42738;;0.019699600954178886;;
42744;0.020190537470546555;;;
42746;0.019651985849935938;;;
42753;;;0.022128729864589025;
42755;;;0.021724419473622858;0.030463920356809393
42762;;;0.022365461203635917;
42763;;;;0.030212453655640847
42766;;0.01973443244826245;;
42769;;;;0.030210902442097343
42770;;0.020752753381698352;;
42771;;;0.021139511318597426;
42774;;;0.0220218307217257;
42775;0.022170328510604187;;;
42779;;;0.024405365635199128;
42780;0.02315962449655118;;;
42787;0.019099146042396986;;;
42789;;0.017661480950106945;;
42790;;;;0.029712124504910065
42791;;;;0.029897186528854203
42793;;;;0.028935098240484847
42796;;;0.021695580205571996;0.02936714416798991
42797;;;0.021482449606720466;
42803;;;0.022883396138760614;
42804;;0.02014034155353317;0.024833201204936095;
42808;;0.022045757253055076;0.021720248953569887;
42811;;;0.022249705691709587;
42812;;;;0.028331279347666827
42818;;;;0.029077163719004928
42820;;;0.021344020010755693;
42825;;;0.02136383746107612;
42830;0.019469698626255194;;;
42833;;0.01873753703240727;;
42834;0.02176501546751225;;;
42835;;;;0.029771298738127228
42836;;0.01999347273667279;;
42837;;;;0.02939331264782208
42840;;;0.021924904317607963;
42844;0.02412262542783683;;;
42845;;;0.02409753615141913;
42847;;;0.021117916370598566;
42851;0.01975045959388605;0.020441038120509014;;0.030380592190262068
42855;;;0.022620716665898544;
42861;;;;0.03167203961136994
42865;;;;0.030310035409430502
42868;;;0.020869251654615062;
42872;;0.01824354952838997;;
42873;0.019334788774480527;;;
42874;;;;0.029992790426441762
42877;;0.020048802263973264;0.020916828499402407;
42880;0.0218088682172633;;;
42888;;0.0196163365170271;;
42889;0.02243793744760947;0.018910090181606443;;
42894;;0.02014499316160928;;
42895;0.02031355559887349;;;
42896;;0.02102740881919324;;
42898;0.02079666814025055;;0.020693183630861867;
42899;;;0.02298432102501141;
42904;;;0.021961051903348627;
42905;;;;0.031367913111080614
42907;0.02111976806280985;;;
42910;;;;0.03152071591808214
42915;;;0.021777814764068038;
42921;;;0.02227273712235095;
42924;;;0.02185897901617695;
42926;;0.022439918879401832;0.02294758593733459;
42932;;;0.020085869839034987;
42935;0.020520613509291796;;0.021221810752256154;
42938;;0.02031754736559499;;
42940;0.022555200309109624;;;
42943;;;;0.031869171840649635
42944;;;0.023377659610083423;
42946;0.02045764668849326;0.01885900254169287;;
42949;;0.021060112728027824;0.021526044814811296;
42950;;0.01811549305638821;;
42956;;0.01918360773473582;;
42957;0.019745808696111977;;;0.031480302508576086
42962;;;;0.029812229224374542
42965;;;;0.03132184202977406
42968;0.02076710795860026;;;
42969;;;0.02373344316263709;
42971;0.019870830985738552;;;
42972;;;0.022824448782801654;
42973;;;;0.029579444392081655
42974;;0.018452112922713926;;
42977;;;;0.03106801684272531
42979;;;0.023247492760670452;
42981;0.019537203214272603;;;
42985;;;0.021964247931663017;0.030690864946488317
42986;0.019331974070824487;;;
42993;0.021011246701298336;0.01868318472360464;;
42998;;;0.02103438069563962;0.03354132895340617
43001;;;0.020969530813041648;
43003;;;0.022957632686373186;
43004;;0.018801629617678006;;
43008;;;0.019869287079631426;
43009;;;;0.03132192831411945
43011;;0.02032103538468577;0.02294965633283569;
43012;;;0.02031047897087851;
43016;;;;0.03100516503630918
43020;;;0.021279931003218566;
43021;;;;0.029989284025613794
43024;;;;0.032295546649375395
43025;;0.01975457742163167;;
43027;;0.02047613808900145;0.020538325088968912;
43029;0.020125426943805758;;;
43030;;0.02163518773986911;;
43035;;;;0.030064202163840648
43036;;;0.02144072070484937;
43037;;;;0.03095618635833164
43038;;;0.022233864253419944;
43040;0.02158262418742285;;;
43042;;0.019980488957662357;;
43047;0.020152700586164085;;;
43048;;;;0.032358931895791754
43051;;;0.019532884379864;
43052;;0.01880830243977899;;
43060;;0.0194528575701875;;
43064;;0.020605258177242014;;
43065;;;0.020527019182631223;
43072;;;;0.02893180083412783
43073;;;0.021129538694762362;0.031957747654535684
43076;;0.020172390791712125;;
43077;;;0.022253219570824045;
43080;;0.02195623466918606;;
43084;;0.02085754598032241;;
43088;;0.019342783567290467;;
43090;;;;0.03203745051795431
43091;;;;0.031224401609688257
43093;;0.02117343445184361;;
43098;;0.019733432981016708;;
43103;0.017724952084556267;;;
43106;0.018550643392073518;;;
43109;;;0.020939783410241164;
43117;;;;0.03143121563010376
43120;;;0.024313560612789553;
43124;;;;0.029924926032997845
43126;;0.020876333037516792;;
43127;;;0.02245845339319258;
43130;0.019495809293495092;;;
43133;0.02029151441620458;;;
43134;;0.020249747381429373;0.023257162099381556;
43137;0.019715323876797253;;;
43138;;;0.0237921980482505;
43146;;;0.024219925360133177;
43147;0.019217535363084237;;;
43149;;0.02041410662743509;;
43150;;0.019961591816665902;;
43151;0.01882219307324373;;;
43158;0.01919471276366741;;;0.030718865470600543
43160;0.018488115323270993;0.01891823687808658;;
43163;0.01846774291695996;;;
43166;;;;0.02899977487642791
43170;;0.02055775661222642;0.02206906820416682;
43171;;;0.02108982005243437;
43172;;;0.024826725644063796;
43179;;0.021619110142694187;;
43182;;;;0.030927251475116824
43190;0.018796464701580196;;;
43193;;;;0.030287216448117826
43200;0.02077881998373038;;0.022913676750172418;
43201;;;0.021060536013637332;
43202;;;0.023485235587670517;
43206;;;0.022655351750840325;
43211;;;0.02359906314605542;
43212;0.02000711783498821;;;
43216;;0.023579301570225197;;
43222;0.01939109146660739;;;
43228;;;0.02511466830097192;
43229;;0.019028635175769304;;
43231;;0.020742433846395958;;0.034627751168452625
43234;;;;0.0335893671279518
43236;0.020644874425806536;;;
43243;;;0.023044750062443276;0.032546011581761736
43244;;;0.0220740729898124;
43247;;;0.024029073031197945;
43249;;0.019868208834845302;;
43250;;0.019428369142080404;;
43252;0.018162072476967828;;;
43254;;;;0.03318597820146829
43262;;0.021845813717804863;0.022464324196468766;
43267;;;;0.033609201033838354
43268;;;0.019558101015017426;0.03091421267563943
43271;;0.021962150240810552;;
43273;0.01942527935532562;;;
43275;0.021390491921913113;;;
43278;;0.01979924080943185;;
43280;0.01872778277672854;;;0.031563552824850016
43282;0.019742044962265504;;;
43285;0.017547464493277765;;;
43294;;;0.01926999494708842;
43295;;;0.021235901156602177;
43296;;;;0.03132962758348967
43297;;0.020323313411601762;;
43299;;0.020537948752923363;;
43302;0.020316533326368125;;;
43303;;0.020203144506648008;;0.03274432858820364
43304;;;;0.030956381333937133
43305;;0.019465742838919053;;
43309;;;0.021453828740710223;
43310;;0.018626154867350142;;
43311;;;0.018853065526369284;
43313;;;;0.030489641208660156
43314;0.018439253494462238;;;
43316;;0.019997849591971983;0.022444779397242653;
43318;0.020949645116870252;;;
43321;;0.01754781488147139;;
43322;;;0.020708740027661432;
43325;;;0.022662150151497418;
43327;;0.020455610715665817;;
43328;;;0.020309501338101554;
43331;0.018492952048738243;;0.020624912751943336;
43337;0.01928108314405902;;;
43338;;0.020326505962041386;;
43339;;0.02017424239198129;;
43340;;0.01907439535122546;;
43344;0.019019991302563044;;;
43345;;0.021200516384183243;;
43347;0.018180957860607416;;;
43355;;;0.021461365883075678;
43357;0.020780718480762184;;;
43365;;;0.02156772051589173;0.029818575964538685
43369;;;;0.029372499139753094
43370;0.018830722692816992;;;
43373;;;0.020098589267101674;0.029787434346830288
43377;;0.018685788768272482;;
43379;;;;0.03044126154938287
43382;;;;0.028500097346690012
43385;;0.018956550307370756;;
43386;;;;0.02764044129648241
43387;;;0.021679412984871138;
43390;;;;0.028919625293785833
43391;0.018012790756177954;0.020159442179859044;;
43392;0.020130152218265418;;;
43397;;0.018117494129482492;;
43404;;;0.021976009294135623;
43407;;0.021610946280315124;;
43413;;;0.025317014953523398;
43414;0.01904247532987391;;;
43415;0.01962283573261625;;;
43416;;;;0.031173211831715564
43418;0.01858516678568861;0.020318685066534115;;
43422;;;;0.029024687813463013
43423;;0.018833049943130176;;
43427;;;;0.03087766863525576
43432;;;;0.030289533049566608
43440;0.01783585688658429;;;
43441;;;0.0240456247238946;
43443;;;;0.030465679941648727
43444;;0.020754225343297683;;
43448;;;0.01998500978310419;
43455;;;0.01975958820267243;0.030677177165160496
43457;;;0.023157512693939897;
43461;;0.018387057009995378;;
43464;;0.020218522560583374;0.019768564795366594;
43470;;;;0.03184649487126662
43471;;0.021487427312997243;;
43472;0.01885582758972204;;0.02325519823269856;
43473;;0.021584778514605496;0.020137319348689176;
43474;;;0.02042882980093569;
43475;;0.019937118250040298;0.02349806625487605;
43479;;;;0.03027604255662747
43482;;;;0.030309005131053057
43488;;;0.02097263166137714;
43492;0.020116821450648747;;;
43493;;0.019578239692848276;;0.029097015076101296
43494;0.02030226425161885;0.021486204149446186;;
43495;0.019865929366196522;;;
43503;0.019335471277931338;;;
43509;;0.01970978647031474;;
43511;;0.018285373917361902;0.02138393650300313;0.029826112943351746
43513;;0.019403632269646587;;
43518;0.01661007983703794;;;
43519;;;0.023641249677211595;
43524;;;;0.03172714995979542
43525;;0.020679709034171045;;
43526;;;0.02353397131722762;
43527;0.019781524268061623;;;
43528;;;0.02112376175936742;
43531;;0.020964578506514453;0.022545545927547095;
43533;;0.01950469690719031;;
43539;;0.01704626639292428;;
43540;0.020353166978157144;;;
43543;0.02019218381499449;;;
43544;;;;0.028972351937997964
43545;;0.020906416021507;;
43552;;;;0.033110631812636016
43553;;;0.019898770186102144;
43557;;0.020629141722595445;;
43559;;;;0.03127733132930299
43560;;0.02070814254987091;;
43561;;;0.02110438894032851;
43562;;0.020084951705216958;;
43563;;;;0.032077658528214426
43564;0.018456595047707025;;;
43565;0.02059026269703851;;;
43566;0.01944090278969085;;;
43570;;0.02261396061101323;;
43574;;;0.02227527179943317;
43579;;;0.022409402241898746;
43581;;;;0.033308885173843505
43586;;;;0.031012445553379786
43587;;0.020787285889331653;;
43589;;0.019128427040910057;;
43593;0.01852578231490115;;0.021125223536993476;
43601;0.021186787685525676;;0.021063611137261518;0.03118446235134531
43602;;;0.02123678144189245;
43603;;;;0.029256479010546954
43611;;;;0.029643169731178642
43612;;;0.021237220362974984;
43617;0.02106137145867193;;0.020387002015587297;
43619;;;;0.031123287650680675
43622;;0.019355263360977037;0.020842743813495268;
43624;;;;0.03054268903994467
43628;;;0.022777641229288326;
43629;0.021466439043296093;;0.020338779759763892;
43630;;0.019330387599882703;;
43641;;0.01984532346035972;0.01976885686198998;0.0318127767769808
43644;;;0.023549857882895764;
43645;0.02086205312981665;;0.02131028449033695;
43647;;;0.021484088413897928;
43653;;0.01996446116249173;0.02027837127633214;
43654;;;0.022493459951363037;
43660;;;0.02093736120240791;
43662;;0.02096044643103001;;
43668;0.019265773429379074;;0.020937111912617157;
43671;0.02080048529314671;;;
43673;;;;0.03288657442591608
43678;;0.01850482495957445;;
43680;0.01968032605516795;0.018727392622535255;;
43683;;;;0.03146909340044102
43686;;;;0.031106790950771013
43689;0.023153232374959698;;;
43693;0.017162197802882806;;;
43701;;0.020999210351860698;;
43702;0.020445990560155947;;;
43703;0.02145436760728936;;;
43705;;0.02130801465486082;0.0211763235823344;
43708;0.01918673510052693;;;
43710;;;0.021807458562233928;
43711;0.02059245740459381;;;
43715;;0.020695311990003185;;
43720;;;0.022972448361074094;
43728;;;0.021406547206721194;
43730;0.02108035317112994;;;
43731;;0.020244799159931715;;0.03205750217213327
43732;;;0.022932401238288103;
43734;0.020169791233932755;;;
43735;0.019523801889979042;;;
43741;0.0183683854610725;;;
43745;;;;0.032319268160061976
43748;;;0.020708537190549214;
43749;;;0.020643347392679257;
43750;0.0201669623862748;;0.020996722742848917;
43755;0.01922759410636815;;;
43759;;;;0.031943863840312614
43761;;;0.022019853219325702;
43764;;0.020141375435895448;0.02044885973417343;
43767;;;;0.030103276424581438
43771;;0.01941998865165412;;
43775;;0.018943821111094217;;
43778;0.01960691556853056;0.019129072234981948;;
43783;0.0184657109219607;;;
43784;0.01933947899505739;;;
43785;;;;0.03127745723259212
43788;;0.021356875475388226;;
43789;0.02101137093028488;0.01874946109831277;;
43794;0.018846376305282186;;;
43795;0.01901705187526842;;;
43796;;;;0.02977258727229204
43798;;;;0.030386632945513414
43800;;;;0.03141854271027339
43801;0.020823510264787626;;;
43802;;;0.021239962979539007;0.031231402371494743
43810;;0.020122554182222918;;
43813;;;0.022671249315864006;
43814;;;0.02180946728627542;
43819;;;;0.030662234814569755
43821;;0.020010425872162896;;
43824;;0.02264065093750567;;
43826;;;0.02196503094118335;
43828;;;0.02289852942077819;
43832;;0.019296953905154124;;
43837;;;;0.03248275587075827
43849;;0.019281081424427582;;
43855;0.019527572531067405;;;
43858;0.02030190400943438;0.023010939733735247;;
43865;;;;0.03260229818283972
43867;;;;0.03339491279362722
43870;0.020023400223472154;;;0.03045842400887555
43873;;0.021314227898761584;;
43874;;0.020505792769037634;;
43878;;;;0.030110883633663987
43879;0.019551866430628673;;;
43881;;0.02104905418899533;;
43882;0.017763868016294093;0.020529055744851143;0.022075645497617813;
43884;;;;0.032723005798538096
43885;0.018683495882955425;;;
43893;0.020706658156221303;;;
43897;;;;0.030821435960287857
43898;;0.021668114079976764;;0.034198865448415716
43899;;0.019999200840685405;;
43902;;;;0.03246478842253975
43906;;;0.01984259186041859;
43907;;;0.023058097447875292;
43910;;;;0.030836455073924462
43911;0.017295108041269935;;;
43912;;;0.0219962156967351;
43913;;0.0171959303880177;0.02209482114660255;
43916;0.020058555562298908;0.022811006603715545;;
43918;0.021524877610887616;;;
43921;;;0.02080455688747468;
43924;;;;0.03099671625984196
43925;;;;0.029284502719657268
43932;;0.022123641763211133;;
43937;;0.022319588501434895;;
43938;0.021073601799692088;;;
43942;;;;0.029688507296469546
43943;;;0.021846957891878183;
43946;;;;0.03198850319976043
43947;;;0.021566386921754443;
43948;;;0.02287231825735242;
43957;;;0.02134947356843453;
43959;;;0.019812048039513752;
43960;;0.020449773856438758;;
43964;;;0.020381261435687525;
43965;;;0.023180007945951264;
43967;0.018374687309131832;;;
43968;;0.0200841781619841;;
43972;;0.02015984939431592;;
43976;;0.022013140960951805;0.021272940271011676;
43978;0.019083580982701576;;;0.03256025892706882
43979;;;0.021855454663207152;
43981;;;;0.0331105390746394
43982;;0.019965311125671292;;
43983;0.019823188204585507;;;
43992;;0.02177122699248185;;
43993;;;;0.03180532695695276
43994;;;0.019387664148214856;
43996;;;;0.032897374350001674
43997;;;;0.03168829697528519
43999;;;0.020413878525997853;
44003;0.02094032126825085;0.020547679904912464;;0.03145982464042124
44005;;;0.023208755476105458;
44006;;0.01969787333490497;;
44008;;;0.022295133152681945;
44009;;0.022285562211946386;;
44011;;;0.019492254348832394;
44014;;0.01932971193045513;;
44015;;0.02036689842291317;;
44018;;;0.022161683926240294;
44019;;;;0.03152399085854418
44023;0.019437705230248126;;;
44025;;0.02014662780771137;;
44027;;0.02120413639602775;;
44029;;0.020492942482460197;;
44032;;;;0.03083703122709025
44035;;;0.020899949738384216;0.03153988010023778
44039;0.02057133008356027;;;
44041;;;0.023478145998847455;
44046;;;0.019522548061410905;
44047;0.01932835552513329;;;
44049;0.019667309723334025;;0.01966507628146813;
44052;;;0.022040009707226083;
44059;;;0.021282650151303817;
44062;0.021552729928203618;;0.0209934157110655;
44064;;;0.021340096873235848;
44066;;;0.02368064675872622;
44067;0.018828684939450002;0.018052409683512793;0.02079861070044886;
44068;;0.02079571141710601;;
44069;;;0.02303829989639178;
44074;;0.022088025261017497;;
44077;;;0.020599700516583275;
44078;;;0.022190351811609554;
44081;0.01847145021154445;;;
44082;;;0.02069124727863364;
44085;;;0.02066360363825387;
44086;;0.019887320364298966;;
44089;0.019967789980601502;;;
44090;;;;0.03187744630228001
44095;0.018463979253636797;;0.02067743859557858;
44096;;;0.023938631166455226;
44101;0.021337634354865576;;;
44104;;;0.02132366777771555;
44105;;;0.021087924990579765;
44108;0.01899544282795701;;;
44109;;;0.017886221665153523;0.03133705182864638
44110;0.020400943236538793;;;
44113;;;;0.03225569260857747
44116;0.02176808081804088;;;
44119;0.019564617010839003;;;
44127;;;0.02267974823544211;
44131;0.019767070020710098;;0.021536179029147173;
44143;;0.021085043726858987;;
44149;;;;0.03323882818183432
44154;0.020500290229298335;;;
44156;;0.020437734914304062;;
44159;;;;0.029570997806644794
44163;;;;0.031012733882506194
44167;;;;0.03280993845602126
44174;;;0.020450523066157356;0.03229494104187591
44176;0.01949815594755172;;;0.032630037896413
44177;;0.02071249212845211;;
44180;0.022344494112910118;;;
44184;0.02183364420468814;;;0.03391562334441772
44186;;;0.02255047739306404;
44189;;;;0.03196827451542128
44195;;;0.021210625928750337;
44200;0.022611340809545466;;;
44203;;0.020427465810028855;;
44207;0.0188519572057127;;;
44208;;;;0.030647855510258448
